,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,avg_monthly_spend,customer_lifetime_value,churn_probability,risk_level,monthly_revenue_at_risk,tenure_group
6283,0327-WFZSY,Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,100.0,3835.55,2.5,3900.0,0.2824998403783494,Low,28.249984037834942,Established Accounts
6284,7977-HXJKU,Male,0,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,397.0,0.890909090909091,411.6,0.01454476745619218,Low,0.28507744214136677,Second-Year Accounts
6285,6615-ZGEDR,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,19.7,9.85,19.7,0.21151572553560374,Low,4.166859793051394,First-Year Accounts
6286,7033-CLAMM,Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.2,1027.25,0.4122448979591837,969.5999999999999,0.007072010711113482,Low,0.14285461636449232,Established Accounts
6287,4023-RTIQM,Female,1,Yes,No,31,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),50.4,1580.1,1.575,1562.3999999999999,0.13252529092998538,Low,6.679274662871263,Established Accounts
6288,0864-FVJNJ,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,113.35,7222.75,1.7438461538461538,7254.4,0.11989441602362302,Low,13.59003205627767,Loyal Accounts
6289,7356-IWLFW,Male,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.0,3769.7,1.702127659574468,3680.0,0.28256002772648103,Low,22.604802218118483,Established Accounts
6290,9541-PWTWO,Female,0,No,No,52,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.95,4233.95,1.5273584905660378,4209.400000000001,0.0374499821608125,Low,3.031576055917772,Loyal Accounts
6291,3967-VQOGC,Female,0,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.9,1680.25,0.36617647058823527,1668.3,0.006494604108399875,Low,0.1617156422991569,Loyal Accounts
6292,7872-RDDLZ,Female,1,No,No,67,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.9,3725.5,0.8073529411764706,3678.2999999999997,0.10997501360404364,Low,6.0376282468619955,Loyal Accounts
6293,9250-WYPLL,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.55,413.65,12.591666666666667,377.75,0.6390820967409248,High,48.28265240877686,First-Year Accounts
6294,6308-CQRBU,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,109.25,7707.7,1.5173611111111112,7756.75,0.06924562801983168,Low,7.5650848611666115,Loyal Accounts
6295,2754-XBHTB,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.65,714.15,7.765000000000001,698.85,0.5898095410302923,Medium,45.7987108610022,First-Year Accounts
6296,1597-LHYNC,Female,1,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.0,2497.2,3.5185185185185186,2470.0,0.50830754696522,Medium,48.2892169616959,Established Accounts
6297,0186-CAERR,Male,0,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),116.3,8309.55,1.6152777777777778,8257.3,0.12240688524256901,Low,14.235920753710776,Loyal Accounts
6298,3043-SUDUA,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.9,601.55,0.603030303030303,636.8,0.06860376243663964,Low,1.3652148724891287,Established Accounts
6299,5442-BHQNG,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.35,139.25,23.45,140.7,0.7049675785873268,High,49.59446915361844,First-Year Accounts
6300,2169-RRLFW,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.6,1888.25,0.35555555555555557,1817.6000000000001,0.00506269355920387,Low,0.12960495511561906,Loyal Accounts
6301,5872-OEQNH,Female,0,No,No,60,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,44.45,2773.9,0.728688524590164,2667.0,0.07215791115321349,Low,3.2074191507603396,Loyal Accounts
6302,3162-KKZXO,Female,1,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.15,5409.75,1.7883928571428573,5508.25,0.3676251513626873,Medium,36.81765890897314,Loyal Accounts
6303,7055-VKGDA,Male,0,No,No,54,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.4,5643.4,1.9163636363636365,5691.6,0.10232640241500886,Low,10.785202814541934,Loyal Accounts
6304,0754-UKWQP,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.85,197.7,31.95,191.7,0.8761586835912666,High,83.97980982222289,First-Year Accounts
6305,8873-GLDMH,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.85,401.3,10.549999999999999,443.09999999999997,0.5959943773220363,Medium,44.01418476523238,First-Year Accounts
6306,5696-JVVQY,Female,0,Yes,Yes,48,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),70.1,3238.4,1.430612244897959,3364.7999999999997,0.01510098812367349,Low,1.0585792674695116,Established Accounts
6307,8946-BFWSG,Male,0,Yes,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,1573.05,0.39453125,1590.75,0.005496920620984555,Low,0.13879724567986002,Loyal Accounts
6308,7493-TPUWZ,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,79.15,39.575,79.15,0.8915646770735011,High,70.56734419036762,First-Year Accounts
6309,0547-HURJB,Male,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.05,235.8,1.6192307692307693,252.60000000000002,0.1047708379778117,Low,2.2054261394329364,First-Year Accounts
6310,8904-OPDCK,Male,1,Yes,No,54,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),24.95,1364.75,0.4536363636363636,1347.3,0.18429941508699552,Low,4.598270406420538,Loyal Accounts
6311,8845-LWKGE,Female,0,Yes,Yes,30,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,64.5,1985.15,2.0806451612903225,1935.0,0.0966965584528547,Low,6.236928020209128,Established Accounts
6312,1577-HKTFG,Female,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.65,655.85,0.6338709677419354,589.5,0.0743013521616604,Low,1.4600215699766266,Established Accounts
6313,8752-STIVR,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.0,303.15,15.8,316.0,0.7456147392011484,High,58.90356439689072,First-Year Accounts
6314,0691-NIKRI,Female,0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.95,4335.2,2.5841463414634145,4238.0,0.23211578487512494,Low,24.59266740751949,Established Accounts
6315,5022-JNQEQ,Female,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.85,647.5,7.584999999999999,682.65,0.44908246890899994,Medium,34.06290526674764,First-Year Accounts
6316,4558-FANTW,Female,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,91.85,1574.45,5.102777777777778,1561.4499999999998,0.3145976627313708,Medium,28.895795321876406,Second-Year Accounts
6317,3249-VHRIP,Female,0,No,No,62,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),43.6,2748.7,0.692063492063492,2703.2000000000003,0.026404545125131487,Low,1.1512381674557328,Loyal Accounts
6318,3736-BLEPA,Male,0,No,No,28,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),91.25,2483.65,3.146551724137931,2555.0,0.17801494150525263,Low,16.2438634123543,Established Accounts
6319,4701-LKOZD,Female,0,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.75,6367.2,1.2640845070422535,6282.5,0.013216374627817598,Low,1.1861696228466294,Loyal Accounts
6320,6603-QWSPR,Female,0,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.4,4904.2,2.221276595744681,4802.400000000001,0.07368970893640021,Low,7.693205612960183,Established Accounts
6321,9921-QFQUL,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,90.15,2044.95,3.75625,2073.4500000000003,0.40181358313745236,Medium,36.22349451984133,Second-Year Accounts
6322,1929-ZCBHE,Male,0,Yes,Yes,47,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,40.3,1794.8,0.8395833333333332,1894.1,0.04151329150647126,Low,1.6729856477107916,Established Accounts
6323,4378-MYPGO,Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.25,7173.15,1.5253623188405796,7157.0,0.04710810951165169,Low,4.958128526101341,Loyal Accounts
6324,8651-ENBZX,Female,1,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,106.0,6441.4,1.7377049180327868,6360.0,0.28744992337780484,Low,30.469691878047314,Loyal Accounts
6325,4129-LYCOI,Female,0,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,104.0,7039.05,1.5294117647058822,6968.0,0.08257351230304379,Low,8.587645279516554,Loyal Accounts
6326,7798-JVXYM,Female,0,No,No,14,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,69.65,921.4,4.6433333333333335,975.1000000000001,0.34521009754126863,Medium,24.043883293749364,Second-Year Accounts
6327,8647-SDTWQ,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.3,4018.35,1.2810344827586206,4235.099999999999,0.29836460047732516,Low,22.168489815465257,Loyal Accounts
6328,2696-ECXKC,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,100.9,5448.6,1.8017857142857143,5549.5,0.1311245357913319,Low,13.23046566134539,Loyal Accounts
6329,2081-KJSQF,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,10.125,20.25,0.2627747567350878,Low,5.321188823885528,First-Year Accounts
6330,7623-TRNQN,Male,0,No,Yes,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.9,49.9,24.95,49.9,0.4193903770589479,Medium,20.927579815241497,First-Year Accounts
6331,3323-CPBWR,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.9,2085.45,4.0375000000000005,2228.7000000000003,0.4317298012344818,Medium,41.83461773962129,Second-Year Accounts
6332,9330-IJWIO,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.35,1358.85,7.167857142857143,1304.55,0.6410969600823443,High,64.33407994426325,Second-Year Accounts
6333,3384-CTMSF,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.1,5135.15,2.1687499999999997,4892.7,0.5195824586015111,Medium,54.0885339404173,Established Accounts
6334,0902-RFHOF,Male,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,730.1,0.5153846153846154,763.8000000000001,0.02294003492090442,Low,0.4610947019101789,Established Accounts
6335,9286-DOJGF,Female,1,Yes,No,38,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.95,2869.85,1.9217948717948719,2848.1,0.43318405323508685,Medium,32.46714478996976,Established Accounts
6336,6048-QBXKL,Female,1,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),56.55,118.25,18.849999999999998,113.1,0.5706512322178993,Medium,32.2703271819222,First-Year Accounts
6337,9661-MHUMO,Male,1,Yes,Yes,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.25,49.25,24.625,49.25,0.5025648283007731,Medium,24.751317793813076,First-Year Accounts
6338,7718-RXDGG,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.6,1108.6,4.2875,1029.0,0.43456085597349964,Medium,29.810874719782074,Second-Year Accounts
6339,1025-FALIX,Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.05,1815.65,2.5574074074074074,1795.3,0.33739837301318915,Medium,23.29735765656071,Established Accounts
6340,3451-VAWLI,Female,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,730.4,0.5472222222222222,689.5,0.009882292520285833,Low,0.1946811626496309,Established Accounts
6341,3407-QGWLG,Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,75.45,5.0125,60.150000000000006,0.1905632584811303,Low,3.8207933325466623,First-Year Accounts
6342,1842-EZJMK,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,103.7,5071.05,2.033333333333333,5185.0,0.3361246477281712,Medium,34.85612596941135,Loyal Accounts
6343,2347-WKKAE,Male,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.4,4014.6,2.1953488372093024,3964.8,0.38104930466650117,Medium,35.97105436051771,Established Accounts
6344,8735-DCXNF,Male,0,Yes,No,10,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.95,568.85,4.995454545454546,549.5,0.15426019168532012,Low,8.476597533108341,First-Year Accounts
6345,3214-IYUUQ,Female,0,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),93.7,5860.7,1.511290322580645,5715.7,0.0529085348890069,Low,4.957529719099947,Loyal Accounts
6346,1936-UAFEH,Female,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.25,7279.35,1.5978260869565217,7497.0,0.038283266539539375,Low,4.220730135984216,Loyal Accounts
6347,3587-PMCOY,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,98.9,1064.95,8.990909090909092,989.0,0.3948128640982686,Medium,39.04699225931877,First-Year Accounts
6348,8079-XRJRS,Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,89.75,5769.6,1.3598484848484849,5833.75,0.08722671373304183,Low,7.828597557540505,Loyal Accounts
6349,1027-LKKQQ,Female,0,Yes,Yes,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.45,5886.85,1.1020547945205479,5792.400000000001,0.012268342603269823,Low,0.9869881624330573,Loyal Accounts
6350,7148-XZPHA,Male,0,Yes,Yes,55,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,79.4,4238.45,1.417857142857143,4367.0,0.14310802613853654,Low,11.362777275399802,Loyal Accounts
6351,8073-IJDCM,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.3,20.3,10.15,20.3,0.2646922470773933,Low,5.373252615671085,First-Year Accounts
6352,5309-TAIKL,Female,0,No,No,7,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),62.8,418.3,7.85,439.59999999999997,0.23203660877539345,Low,14.571899031094707,First-Year Accounts
6353,6856-RAURS,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.9,136.05,24.96666666666667,149.8,0.7593007643494412,High,56.87162724977315,First-Year Accounts
6354,8778-LMWTJ,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,708.2,7.484999999999999,673.65,0.4718349183597555,Medium,35.3168436392277,First-Year Accounts
6355,9717-IOAAF,Male,0,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.85,788.55,0.9232142857142858,697.95,0.022201133925474823,Low,0.5738993119735242,Established Accounts
6356,8884-ADFVN,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.95,700.85,12.74375,713.65,0.822198307417539,High,83.8231174412181,First-Year Accounts
6357,2845-KDHVX,Female,0,Yes,No,64,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,68.3,4378.8,1.0507692307692307,4371.2,0.011647085768327264,Low,0.7954959579767521,Loyal Accounts
6358,0848-SOMKO,Male,0,No,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),48.4,3442.8,0.6816901408450704,3388.0,0.010482654315124204,Low,0.5073604688520115,Loyal Accounts
6359,2720-WGKHP,Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,181.7,31.333333333333332,188.0,0.9286860293020647,High,87.29648675439408,First-Year Accounts
6360,6734-FQAJX,Male,1,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,105.05,7171.7,1.5448529411764707,7038.349999999999,0.06523403824594756,Low,6.852835717736792,Loyal Accounts
6361,2869-ADAWR,Female,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.3,4016.85,1.941304347826087,4018.5,0.3831009792907467,Medium,34.21091745066368,Established Accounts
6362,1535-VTJOQ,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.15,553.0,1.006,603.5999999999999,0.020861344833792542,Low,0.5246628225698824,Second-Year Accounts
6363,6368-TZZDT,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,96.85,3.9,78.0,0.02980105471485993,Low,0.5811205669397687,First-Year Accounts
6364,0943-ZQPXH,Male,0,Yes,Yes,44,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.95,4122.9,2.0655555555555556,4089.8,0.3817706040888646,Medium,35.485577650059966,Established Accounts
6365,1293-BSEUN,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.7,1482.3,0.28356164383561644,1490.3999999999999,0.003913692631731201,Low,0.08101343747683586,Loyal Accounts
6366,9894-EZEWG,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.3,74.3,37.15,74.3,0.8006031653260773,High,59.48481518372754,First-Year Accounts
6367,1302-TPUBN,Male,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1240.8,0.28880597014925374,1277.1000000000001,0.004366830532156961,Low,0.0844981707972372,Loyal Accounts
6368,7851-FLGGQ,Male,0,No,No,1,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,44.65,44.65,22.325,44.65,0.6022131004649177,High,26.888814935758575,First-Year Accounts
6369,0637-UBJRP,Male,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,84.05,1095.3,6.003571428571428,1092.6499999999999,0.38364819612206136,Medium,32.24563088405925,Second-Year Accounts
6370,0940-OUQEC,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.7,788.8,7.336363636363637,807.0,0.5292094842962837,Medium,42.70720538271009,First-Year Accounts
6371,2378-VTKDH,Male,1,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.35,6578.55,1.581060606060606,6782.75,0.5144654204117985,Medium,53.684466619971175,Loyal Accounts
6372,0927-CNGRH,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,9.775,19.55,0.19344381981851005,Low,3.7818266774518716,First-Year Accounts
6373,8608-OZTLB,Male,0,Yes,Yes,38,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,74.05,2802.3,1.8987179487179486,2813.9,0.04192950381916988,Low,3.1048797578095293,Established Accounts
6374,2335-GSODA,Male,0,No,Yes,23,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,40.1,857.75,1.6708333333333334,922.3000000000001,0.023434926579083495,Low,0.9397405558212482,Second-Year Accounts
6375,1952-DVVSW,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,184.4,1.8272727272727274,201.0,0.057954038270986497,Low,1.1648761692468286,First-Year Accounts
6376,0702-PGIBZ,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.7,364.55,20.34,406.8,0.8089443514577626,High,82.26964054325445,First-Year Accounts
6377,6656-GULJQ,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.55,6093.3,1.1445205479452054,6015.599999999999,0.01596563775749309,Low,1.3339290346385477,Loyal Accounts
6378,9853-JFZDU,Female,0,Yes,No,35,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,56.85,1861.1,1.5791666666666666,1989.75,0.09953888867927448,Low,5.658785821416754,Established Accounts
6379,1963-VAUKV,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,10.2,20.4,0.21421339808408602,Low,4.3699533209153545,First-Year Accounts
6380,3777-XROBG,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,1079.65,0.3313559322033898,1133.9,0.004767573040412971,Low,0.0932060529400736,Loyal Accounts
6381,6994-FGRHH,Male,0,Yes,Yes,70,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,106.15,7475.1,1.4950704225352114,7430.5,0.1339706573499156,Low,14.22098527769354,Loyal Accounts
6382,4000-VGMQP,Male,0,Yes,Yes,38,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.95,2862.55,2.0243589743589743,3000.1,0.0929753905411095,Low,7.340407083220595,Established Accounts
6383,3999-WRNGR,Female,0,Yes,Yes,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.75,3069.45,0.8155737704918032,2985.0,0.23627703306793657,Low,11.754782395129844,Loyal Accounts
6384,3466-RITXD,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.4,2349.8,3.4222222222222225,2402.4,0.4000321466538766,Medium,36.9629703508182,Established Accounts
6385,2680-XKKNJ,Female,0,No,No,8,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),58.2,469.25,6.466666666666667,465.6,0.062174335202056924,Low,3.618546308759713,First-Year Accounts
6386,3058-HJCUY,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,102.6,4213.35,2.4428571428571426,4206.599999999999,0.2732348951926822,Low,28.03390024676919,Established Accounts
6387,2974-GGUXS,Female,1,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.95,3301.05,2.485135135135135,3310.2000000000003,0.49785720875569134,Medium,45.77797034508582,Established Accounts
6388,7994-XIRTR,Male,1,No,No,54,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),65.25,3529.95,1.1863636363636363,3523.5,0.04145326627995835,Low,2.7048256247672824,Loyal Accounts
6389,3259-FDWOY,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.0,7723.7,1.4722222222222223,7526.0,0.08320986935280747,Low,8.820246151397592,Loyal Accounts
6390,2101-RANCD,Female,0,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.1,4144.9,1.3053571428571427,4020.4999999999995,0.3339702654218193,Medium,24.41322640233499,Loyal Accounts
6391,7921-BEPCI,Female,0,No,No,72,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),59.75,4265.0,0.8184931506849316,4302.0,0.008334209618562355,Low,0.4979690247091007,Loyal Accounts
6392,0807-ZABDG,Female,0,No,Yes,3,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.1,154.65,13.775,165.3,0.21964389248614768,Low,12.102378475986738,First-Year Accounts
6393,8510-TMWYB,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.8,3246.45,1.0872727272727272,3229.2,0.021070992659604243,Low,1.2600453610443336,Loyal Accounts
